State,Year,dni,precipitation,snowfall,temperature,windspeed,potential_hydro_cap,potential_hydro_gen,total_state_area,total_coal_consumption,total_natural_gas_consumption,prime_supplier_residual_oil
MI,1999,4.610720998819561,782.1560975609756,1742.3482142857142,8.140222222222222,38.95,380,2407,96714.0,0.0,951143.0,40.9
MI,2000,4.212626811270547,827.5288,2322.390909090909,7.442282608695653,37.3,380,2407,96714.0,0.0,963136.0,7.5
MI,2001,4.1904924985296965,874.1629032258064,1457.8446601941748,8.430510204081633,38.03846153846154,380,2407,96714.0,33928333.0,906001.0,8.7
MI,2002,4.27024390674894,755.1897810218978,1725.3652173913044,7.9101923076923075,39.16,380,2407,96714.0,33366633.0,966354.0,12.9
MI,2003,4.23018243433553,800.5489208633094,1692.929203539823,6.970277777777778,37.88461538461539,380,2407,96714.0,34101000.0,924819.0,36.1
MI,2004,3.973340447622116,891.0072463768116,2174.8813559322034,7.199727272727273,38.36,380,2407,96714.0,35312245.0,916629.0,42.9
MI,2005,4.217454074796587,763.237984496124,2233.5585585585586,7.948416666666667,35.92307692307692,380,2407,96714.0,36272791.0,913827.0,44.0
MI,2006,4.0640614749636645,930.0808219178082,1362.9236641221373,8.4668345323741,36.26923076923077,380,2407,96714.0,34926449.0,803336.0,83.2
MI,2007,4.218721027586426,790.5574324324324,1923.7883211678832,7.9587407407407404,36.592592592592595,380,2407,96714.0,36573650.0,798126.0,166.4
MI,2008,4.041119944860107,956.5711538461538,2857.7872340425533,6.813191489361702,35.82608695652174,380,2407,96714.0,36476111.0,779602.0,118.6
MI,2009,3.9760160336562036,867.6638888888889,1934.483660130719,6.596506849315069,34.03846153846154,380,2407,96714.0,35329724.0,735340.0,69.4
MI,2010,4.308057502772926,783.9128712871287,1278.9518072289156,8.515,34.51851851851852,380,2407,96714.0,34975948.0,746748.0,41.4
MI,2011,4.098811903285305,988.2567415730337,1877.3255813953488,7.770718954248366,35.0,380,2407,96714.0,32335431.0,776466.0,0.0
MI,2012,4.464906111783008,784.4831578947368,1646.1463414634147,9.27974025974026,34.61538461538461,380,2407,96714.0,29668970.0,790642.0,36.7
MI,2013,4.0261516901769525,990.3149484536083,2770.2285714285713,6.9075,35.48,380,2407,96714.0,31652714.0,814635.0,0.0
MI,2014,3.9246134300923723,932.0556701030928,2609.756097560976,5.458,37.166666666666664,380,2407,96714.0,29400993.0,861755.0,0.0
MI,2015,4.212418324423477,821.3632653061225,1516.448275862069,7.348872180451128,37.074074074074076,380,2407,96714.0,29486809.0,844801.0,0.0
MI,2016,4.408400945517214,920.4221674876848,2301.4257425742576,8.577357142857142,36.04347826086956,380,2407,96714.0,23125808.0,890324.0,0.0
MN,1998,4.615338686170977,772.8,956.4173228346457,8.004018691588785,38.42857142857143,516,2870,86936.0,0.0,330513.0,146.7
MN,1999,4.8676083236454115,773.4376811594203,1011.456,7.156435643564357,39.72727272727273,516,2870,86936.0,0.0,344591.0,144.6
MN,2000,4.629113526913535,729.4787878787879,1307.4672897196263,6.103877551020409,38.5,516,2870,86936.0,0.0,362025.0,131.4
MN,2001,4.703316582386311,785.97578125,1193.377049180328,6.571855670103093,38.714285714285715,516,2870,86936.0,18427255.0,340911.0,183.8
MN,2002,4.765792129328508,775.4161538461539,935.4672131147541,6.15680412371134,39.46666666666667,516,2870,86936.0,19087960.0,371583.0,144.2
MN,2003,4.794137684573012,577.7174603174603,1046.1238938053098,5.734,39.4,516,2870,86936.0,20729391.0,371261.0,181.1
MN,2004,4.274194404421395,809.0526315789474,996.775,5.568715596330275,40.0,516,2870,86936.0,20070081.0,359898.0,242.2
MN,2005,4.475623696647828,830.2213675213675,1333.5405405405406,6.295045045045045,38.2,516,2870,86936.0,20008194.0,367825.0,261.9
MN,2006,4.471090711318017,631.8046153846154,689.8461538461538,7.085564516129033,38.63636363636363,516,2870,86936.0,19573452.0,352570.0,202.1
MN,2007,4.480476757983888,802.9463087248322,1413.9473684210527,6.166991869918699,39.583333333333336,516,2870,86936.0,19178426.0,388335.0,168.3
MN,2008,4.590508213240522,711.993893129771,1522.4561403508771,4.492982456140351,37.5,516,2870,86936.0,18762636.0,425352.0,178.7
MN,2009,4.2784217237653674,708.3821705426357,1361.2357723577236,4.973697478991597,35.75,516,2870,86936.0,17354920.0,394136.0,92.7
MN,2010,4.629021251916475,915.5375,1280.7571428571428,6.272877697841727,34.142857142857146,516,2870,86936.0,16581571.0,422968.0,86.5
MN,2011,4.5271733796948554,674.0153846153846,1142.322033898305,5.809064748201439,36.0,516,2870,86936.0,16514897.0,420770.0,68.3
MN,2012,4.660403227442062,711.8868571428571,921.5322580645161,7.68354609929078,35.3125,516,2870,86936.0,13383973.0,422263.0,91.2
MN,2013,4.3019546132161945,799.7071428571429,1803.45,4.3761029411764705,36.3125,516,2870,86936.0,13765383.0,467874.0,77.6
MN,2014,4.468253264916485,816.8029239766082,1446.0470588235294,3.8979856115107916,40.625,516,2870,86936.0,16534437.0,474520.0,68.9
MN,2015,4.680219135792547,816.9281609195402,846.4444444444445,6.587857142857143,39.8,516,2870,86936.0,14458848.0,431315.0,0.0
MN,2016,4.623565526432893,964.8922155688623,1031.963963963964,7.363,39.25,516,2870,86936.0,13686469.0,449783.0,0.0
MS,1998,5.045821854851525,1489.6982608695653,22.504273504273506,18.63138888888889,26.333333333333332,1112,6361,48432.0,0.0,241342.0,424.2
MS,1999,5.748419892762488,1233.8330188679245,0.6822429906542056,18.29113636363636,26.0,1112,6361,48432.0,0.0,306733.0,446.1
MS,2000,5.184579027836642,1123.3685185185186,34.3,17.767894736842106,27.4,1112,6361,48432.0,0.0,300652.0,386.8
MS,2001,5.108226941808014,1686.84,8.342105263157896,17.583076923076923,24.555555555555557,1112,6361,48432.0,8334032.0,332589.0,394.2
MS,2002,4.729215216490028,1736.2777777777778,5.611111111111111,17.677333333333333,27.5,1112,6361,48432.0,7868977.0,343890.0,0.0
MS,2003,4.679859975954505,1549.9555555555555,1.456140350877193,17.278793103448276,25.9,1112,6361,48432.0,9544509.0,265842.0,172.2
MS,2004,4.758349903658607,1696.5158878504674,9.62962962962963,17.67936170212766,27.0,1112,6361,48432.0,9949509.0,282051.0,293.2
MS,2005,5.105331928738055,1290.3413793103448,0.27472527472527475,17.638461538461538,26.875,1112,6361,48432.0,9760392.0,301663.0,102.3
MS,2006,5.192729608960712,1329.2865546218488,6.557522123893805,18.3871875,27.4,1112,6361,48432.0,10377849.0,307305.0,20.4
MS,2007,4.9104687324231255,1025.088785046729,3.611111111111111,18.31298245614035,23.545454545454547,1112,6361,48432.0,9894860.0,364067.0,32.5
MS,2008,4.973567353472959,1496.0857142857144,25.762376237623762,17.541090909090908,25.6,1112,6361,48432.0,9497095.0,355006.0,0.0
MS,2009,4.6772067639183845,1718.7216,13.00909090909091,17.715714285714284,24.727272727272727,1112,6361,48432.0,8423736.0,364323.0,0.0
MS,2010,5.469639503367067,1174.690510948905,40.916666666666664,17.54920634920635,24.2,1112,6361,48432.0,8589035.0,438733.0,0.0
MS,2011,5.234207858191961,1343.8601503759398,67.1,17.911129032258064,26.444444444444443,1112,6361,48432.0,6202862.0,433538.0,0.0
MS,2012,5.222176055302224,1529.4931818181817,0.0,18.666,23.4,1112,6361,48432.0,5240442.0,494016.0,0.0
MS,2013,4.821855755646924,1646.4486666666667,15.491228070175438,17.353035714285713,24.818181818181817,1112,6361,48432.0,5866878.0,420594.0,0.0
MS,2014,5.053896089209939,1505.3925170068028,23.58,16.93220338983051,26.363636363636363,1112,6361,48432.0,6550473.0,427584.0,0.0
MS,2015,4.690848325715885,1568.1114503816793,49.775510204081634,18.50425925925926,26.88888888888889,1112,6361,48432.0,4830015.0,521355.0,0.0
MS,2016,5.375363765190973,1430.4253731343283,3.0,18.880535714285713,25.90909090909091,1112,6361,48432.0,4521573.0,544464.0,0.0
MO,1998,4.657999323893338,1273.0832258064515,139.10493827160494,14.006288659793814,40.5,2450,14145,69707.0,0.0,258652.0,5.6
MO,1999,5.343568807232346,947.8013157894737,249.81560283687944,13.538279569892474,37.72222222222222,2450,14145,69707.0,0.0,265798.0,0.0
MO,2000,4.8607908127915245,919.3490445859873,417.2097902097902,12.874252873563218,37.875,2450,14145,69707.0,0.0,284763.0,0.0
MO,2001,5.103787780888755,1108.443537414966,115.23841059602648,13.252282608695651,35.64705882352941,2450,14145,69707.0,38585260.0,283793.0,0.0
MO,2002,5.00127071160864,1016.3992857142857,320.013986013986,13.003563218390804,35.8235294117647,2450,14145,69707.0,39702714.0,275629.0,2.0
MO,2003,4.8469618034810384,1027.1457142857143,412.9130434782609,12.553370786516854,36.55555555555556,2450,14145,69707.0,43835068.0,262529.0,2.4
MO,2004,4.7204163129775925,1152.674820143885,199.57042253521126,12.779263157894738,37.1764705882353,2450,14145,69707.0,44379479.0,263945.0,8.0
MO,2005,4.9126029017405495,929.6125827814569,148.0709219858156,13.552336448598131,35.111111111111114,2450,14145,69707.0,45765374.0,268040.0,7.3
MO,2006,4.817876301960225,952.0703703703704,190.99401197604791,13.772079207920791,37.23529411764706,2450,14145,69707.0,45602988.0,252697.0,0.0
MO,2007,4.874636041382295,1019.4944262295082,260.1225165562914,13.26656862745098,34.875,2450,14145,69707.0,44094456.0,272536.0,1.0
MO,2008,4.511537671105117,1445.635076923077,219.28125,11.851456310679612,37.333333333333336,2450,14145,69707.0,43710758.0,296058.0,1.0
MO,2009,4.427095620750211,1312.594984326019,273.59354838709675,12.163518518518519,37.13333333333333,2450,14145,69707.0,42678220.0,264867.0,0.0
MO,2010,4.9956133966204845,1152.1914705882352,460.2638036809816,12.851440677966101,33.23529411764706,2450,14145,69707.0,44692482.0,280181.0,0.0
MO,2011,4.744156802906452,1154.3858657243816,652.875,13.189444444444444,35.27777777777778,2450,14145,69707.0,46352927.0,272583.0,0.0
MO,2012,5.440452888391716,786.996996996997,158.30769230769232,14.722767857142857,34.10526315789474,2450,14145,69707.0,42339591.0,255875.0,0.0
MO,2013,4.8396377026361845,1161.8095238095239,691.1944444444445,11.794803921568628,35.4375,2450,14145,69707.0,44462614.0,276967.0,0.0
MO,2014,4.830289957147782,1008.628064516129,508.1857142857143,11.473839285714286,37.35294117647059,2450,14145,69707.0,43041079.0,297087.0,0.0
MO,2015,4.721697853193814,1418.1337423312884,319.9259259259259,13.128691588785047,35.55555555555556,2450,14145,69707.0,38468326.0,267673.0,0.0
MO,2016,5.200254152517793,1001.8867283950617,121.13861386138613,13.922828282828283,35.529411764705884,2450,14145,69707.0,35593931.0,267170.0,0.0
MT,1998,4.802328326545065,588.9274809160305,943.6081081081081,6.137594936708861,34.5,3914,23413,147040.0,0.0,59840.0,0.0
MT,1999,4.9379166100078455,514.4494661921708,899.876404494382,6.1816129032258065,38.45454545454545,3914,23413,147040.0,0.0,62129.0,0.0
MT,2000,4.869131094867755,460.5845588235294,1176.7957746478874,5.402875,37.63636363636363,3914,23413,147040.0,0.0,67955.0,0.0
MT,2001,5.22628271417769,437.08661971830986,767.4261363636364,6.253155893536122,39.529411764705884,3914,23413,147040.0,10838145.0,65051.0,0.0
MT,2002,4.904587933167012,507.6740614334471,1239.0674846625766,4.889580152671756,41.705882352941174,3914,23413,147040.0,9746411.0,69532.0,0.0
MT,2003,4.910520785294758,518.035593220339,1399.1907514450868,6.078916967509025,39.8235294117647,3914,23413,147040.0,11031665.0,68473.0,0.0
MT,2004,4.681404514812239,520.0234042553192,823.2095808383234,5.801082089552239,40.1764705882353,3914,23413,147040.0,11321883.0,66829.0,0.0
MT,2005,4.94972928631408,594.5366037735849,1017.3219178082192,5.805357142857143,39.88235294117647,3914,23413,147040.0,11587500.0,68355.0,0.0
MT,2006,4.9888727722288895,555.1763250883392,831.6590909090909,6.44375,40.64705882352941,3914,23413,147040.0,11302084.0,73879.0,2.6
MT,2007,4.952317642654472,514.2939393939394,948.5112359550562,6.405,40.666666666666664,3914,23413,147040.0,11928925.0,73822.0,0.0
MT,2008,4.873809969384818,576.9493243243244,1565.0882352941176,4.9025423728813555,39.64705882352941,3914,23413,147040.0,12011567.0,76422.0,0.0
MT,2009,4.808887308097531,522.3888157894737,1462.9506172839506,4.92976897689769,38.6875,3914,23413,147040.0,10151222.0,75802.0,0.0
MT,2010,4.601762627999209,624.7022653721683,1421.469512195122,5.226212624584718,36.11764705882353,3914,23413,147040.0,12005206.0,72025.0,0.0
MT,2011,4.769969625967683,714.6146017699115,1693.3709677419354,4.984806451612903,40.333333333333336,3914,23413,147040.0,9757789.0,78217.0,0.0
MT,2012,4.6854538494262625,560.4825396825397,1199.655172413793,6.582289562289562,39.0,3914,23413,147040.0,9057056.0,73399.0,0.0
MT,2013,4.743134930722127,566.4023972602739,1433.2307692307693,5.617679180887372,38.0,3914,23413,147040.0,9562164.0,79670.0,0.0
MT,2014,4.716158230365735,649.8395683453238,1823.8108108108108,5.2954882154882155,40.714285714285715,3914,23413,147040.0,10179545.0,78110.0,0.0
MT,2015,4.898945898545875,499.06512455516014,1043.8026315789473,6.828881355932204,37.76470588235294,3914,23413,147040.0,10277308.0,75042.0,0.0
MT,2016,5.213883260831005,591.9861386138614,966.5368421052632,6.610241379310345,41.0,3914,23413,147040.0,9328183.0,75037.0,0.0
NE,1998,5.343949801374126,713.3916279069767,589.6342592592592,10.625478260869565,42.42857142857143,1851,11332,77348.0,0.0,130730.0,0.0
NE,1999,5.7667957295102905,622.5148148148148,537.8018867924528,10.74448275862069,46.5,1851,11332,77348.0,0.0,121487.0,0.0
NE,2000,5.551817207631515,541.4316037735849,631.6323529411765,10.20701754385965,46.53846153846154,1851,11332,77348.0,0.0,126962.0,0.0
NE,2001,5.658713262768934,670.9521052631579,732.7111111111111,10.435,43.75,1851,11332,77348.0,12606174.0,121984.0,2.3
NE,2002,5.828412196729388,434.2456852791878,641.3858695652174,10.215945945945945,46.94117647058823,1851,11332,77348.0,12209825.0,120333.0,0.0
NE,2003,5.503157696505515,544.644623655914,693.3276836158192,10.074830508474577,44.35294117647059,1851,11332,77348.0,12725226.0,118922.0,0.0
NE,2004,5.327136227688366,611.5876344086022,710.5657142857143,10.042,43.9375,1851,11332,77348.0,12649573.0,115011.0,7.9
NE,2005,5.501125445041945,604.1719887955182,580.8411214953271,10.598545454545455,44.529411764705884,1851,11332,77348.0,12886005.0,119070.0,0.0
NE,2006,5.420064526418897,592.4523690773067,592.1220657276996,10.821322314049587,45.0,1851,11332,77348.0,12881408.0,129885.0,4.6
NE,2007,5.428053759483404,785.8986784140969,779.55938697318,10.015772357723577,44.588235294117645,1851,11332,77348.0,12266965.0,150808.0,0.0
NE,2008,5.446157705929069,760.8546436285097,557.5137254901961,8.788869565217391,44.357142857142854,1851,11332,77348.0,13360229.0,171005.0,0.0
NE,2009,4.868308241771298,654.4786885245902,972.4462809917355,8.81959595959596,42.588235294117645,1851,11332,77348.0,14182736.0,163474.0,0.0
NE,2010,5.331103959304246,707.1049783549784,469.1185185185185,9.693,42.705882352941174,1851,11332,77348.0,14167060.0,168944.0,0.0
NE,2011,5.40845161133528,671.3062780269058,777.5641025641025,9.466825396825397,44.0,1851,11332,77348.0,15710680.0,171777.0,0.0
NE,2012,5.943580648626086,372.82721088435375,406.6127450980392,11.57912,43.166666666666664,1851,11332,77348.0,14884164.0,158757.0,0.0
NE,2013,5.442419355600503,608.2592105263158,723.8706896551724,9.175511811023622,43.733333333333334,1851,11332,77348.0,15829187.0,173376.0,0.0
NE,2014,5.460598565442217,666.5923787528868,680.2008928571429,8.892834645669291,47.53333333333333,1851,11332,77348.0,15036282.0,172837.0,0.0
NE,2015,5.432899669534233,757.1896694214876,616.4408602150538,10.467894736842105,43.0,1851,11332,77348.0,14508074.0,161189.0,0.0
NE,2016,5.752752711200749,675.8933962264151,667.8872180451128,10.943529411764706,45.1875,1851,11332,77348.0,13055678.0,163362.0,0.0
NV,1998,6.283230402786341,506.3021052631579,460.8688524590164,9.093529411764706,33.333333333333336,226,1208,110572.0,0.0,148539.0,0.0
NV,1999,7.025409176485543,279.3956140350877,486.375,9.705631067961166,33.285714285714285,226,1208,110572.0,0.0,154689.0,0.0
NV,2000,6.7780381990184475,340.4114583333333,482.12307692307695,9.610526315789473,35.5,226,1208,110572.0,0.0,189170.0,0.0
NV,2001,6.764218265920899,301.5483870967742,665.1014492753624,9.62267857142857,32.9,226,1208,110572.0,8189695.0,176835.0,0.0
NV,2002,7.195724326079221,257.35051546391753,330.1,9.635267857142857,33.55555555555556,226,1208,110572.0,7885175.0,176596.0,0.0
NV,2003,6.662724231936669,333.83917525773194,387.77142857142854,10.53301724137931,33.1,226,1208,110572.0,7869456.0,185846.0,0.0
NV,2004,6.698234091873438,386.88780487804877,487.17857142857144,9.44388349514563,34.2,226,1208,110572.0,8501930.0,214984.0,0.0
NV,2005,6.495271341477612,500.8559523809524,715.7592592592592,9.423425925925926,32.0,226,1208,110572.0,8621864.0,227149.0,0.0
NV,2006,6.752214461308716,388.9658823529412,637.2280701754386,9.478962264150944,32.25,226,1208,110572.0,3487925.0,249608.0,0.0
NV,2007,7.038963161857552,281.0527472527473,527.7096774193549,10.143445378151261,29.2,226,1208,110572.0,3446770.0,254406.0,0.0
NV,2008,7.099395033773165,288.92571428571426,817.8382352941177,9.468739495798319,30.09090909090909,226,1208,110572.0,3877575.0,264596.0,0.0
NV,2009,6.6553836392295755,307.3705426356589,766.24,9.44734375,23.76923076923077,226,1208,110572.0,3821564.0,275468.0,0.0
NV,2010,6.304608765614866,455.62032520325204,1067.1525423728813,9.460731707317073,25.153846153846153,226,1208,110572.0,3588189.0,259251.0,0.0
NV,2011,6.903202960453818,324.5889908256881,635.625,8.96496062992126,26.4,226,1208,110572.0,2862814.0,249971.0,0.0
NV,2012,6.771589237160954,323.2128,659.2295081967213,10.584328358208955,28.25,226,1208,110572.0,2257830.0,273502.0,0.0
NV,2013,6.980988289044938,237.58153846153846,453.78688524590166,9.164458598726114,24.714285714285715,226,1208,110572.0,2933068.0,272965.0,0.0
NV,2014,6.699809612401031,338.9405797101449,297.34285714285716,10.413933333333333,26.5,226,1208,110572.0,3445862.0,253290.0,0.0
NV,2015,6.393227647788946,388.3829931972789,523.5844155844156,10.300709677419356,26.071428571428573,226,1208,110572.0,1507248.0,300002.0,0.0
NV,2016,6.8505979969604605,413.6735294117647,768.4477611940298,9.736891891891892,26.357142857142858,226,1208,110572.0,1192389.0,304181.0,0.0
NH,1998,4.284211015826488,1190.6606060606061,1294.9714285714285,7.930769230769231,26.0,394,2339,9349.0,0.0,19127.0,367.9
NH,1999,4.7388605026963715,1145.128260869565,1453.325,7.557142857142857,24.5,394,2339,9349.0,0.0,20313.0,315.2
NH,2000,4.196511154044545,1190.0513513513513,2249.6969696969695,5.852727272727273,22.25,394,2339,9349.0,0.0,24950.0,123.5
NH,2001,4.78413130691677,848.2868421052632,2702.1935483870966,6.925,22.285714285714285,394,2339,9349.0,1533314.0,23398.0,203.4
NH,2002,4.4540961184056265,1101.571794871795,2254.7272727272725,6.790740740740741,23.285714285714285,394,2339,9349.0,1526613.0,24901.0,206.5
NH,2003,4.1751840812426675,1243.571794871795,2767.064516129032,5.635454545454546,22.0,394,2339,9349.0,1595254.0,54147.0,468.6
NH,2004,4.264403289331771,1060.9131578947367,1178.2903225806451,6.196,23.428571428571427,394,2339,9349.0,1659582.0,61172.0,386.9
NH,2005,4.356830006682297,1516.2526315789473,2612.766666666667,6.949310344827587,21.857142857142858,394,2339,9349.0,1722539.0,70484.0,193.5
NH,2006,3.8978476008206275,1452.7341463414634,1155.8,7.767857142857143,39.25,394,2339,9349.0,1633744.0,62549.0,215.7
NH,2007,4.427817112661193,1196.1690476190477,2778.151515151515,6.575714285714286,40.5,394,2339,9349.0,1625233.0,62132.0,100.5
NH,2008,4.0998921525205105,1515.8119047619048,2738.6486486486488,6.8751612903225805,36.875,394,2339,9349.0,1481001.0,71179.0,95.0
NH,2009,4.100595559202808,1271.146,2127.170731707317,6.731111111111111,35.5,394,2339,9349.0,1207934.0,59950.0,85.4
NH,2010,4.21237984091442,1257.3090909090909,1655.5714285714287,7.950882352941177,38.375,394,2339,9349.0,1247212.0,60378.0,49.5
NH,2011,4.171188752168811,1423.3421875,2608.3636363636365,7.590512820512821,37.375,394,2339,9349.0,898363.0,69978.0,36.0
NH,2012,4.497678785111366,1117.0338235294118,1454.16,8.419722222222223,39.0,394,2339,9349.0,519684.0,72032.0,27.9
NH,2013,4.3737960059788925,1147.5119402985074,2303.757575757576,7.118648648648649,37.75,394,2339,9349.0,616035.0,54028.0,31.9
NH,2014,4.2881500575615465,1246.6178082191782,2186.3142857142857,6.408055555555555,39.5,394,2339,9349.0,543854.0,57018.0,45.2
NH,2015,4.636923784759675,1078.2216666666666,2277.0,6.763714285714285,42.285714285714285,394,2339,9349.0,405567.0,68682.0,0.0
NH,2016,4.827910902930842,983.7433333333333,1664.96875,8.031081081081082,35.77777777777778,394,2339,9349.0,193936.0,57957.0,0.0
NJ,1998,4.478666651944446,1092.464705882353,140.75757575757575,13.1805,40.5,61,359,8723.0,0.0,679619.0,1862.7
NJ,1999,4.898833350972234,1231.308888888889,206.3,12.353571428571428,39.333333333333336,61,359,8723.0,0.0,715630.0,1500.8
NJ,2000,4.556566663611108,1141.6608695652174,686.8421052631579,11.330333333333334,33.5,61,359,8723.0,0.0,605275.0,1578.6
NJ,2001,4.8886000083333485,905.7916666666666,625.8888888888889,12.0,26.22222222222222,61,359,8723.0,4305491.0,564923.0,1638.1
NJ,2002,4.693033299027784,1163.1906976744185,444.65714285714284,12.343939393939394,31.571428571428573,61,359,8723.0,4069771.0,598602.0,1252.3
NJ,2003,3.88486664083333,1463.2282051282052,1189.4583333333333,10.924242424242424,28.0,61,359,8723.0,4179849.0,612890.0,1362.2
NJ,2004,4.238333394305553,1254.75,513.4736842105264,11.908,27.6,61,359,8723.0,4428708.0,620806.0,1709.7
NJ,2005,4.473333318333338,1226.8058823529411,961.6363636363636,12.158709677419354,26.77777777777778,61,359,8723.0,4995181.0,602388.0,2200.4
NJ,2006,4.490966689166671,1294.2945945945946,383.8695652173913,12.948275862068966,27.8,61,359,8723.0,4635174.0,547206.0,1419.7
NJ,2007,4.479966663194446,1230.407894736842,300.3076923076923,12.09875,26.2,61,359,8723.0,4669163.0,618965.0,1366.4
NJ,2008,4.337033359305552,1217.3777777777777,266.625,12.206666666666667,28.714285714285715,61,359,8723.0,4164846.0,614908.0,963.6
NJ,2009,3.9632999975000045,1345.7426229508196,739.4814814814815,11.804,29.428571428571427,61,359,8723.0,2540753.0,620790.0,1607.9
NJ,2010,4.734233307083335,1171.402857142857,1307.0434782608695,12.647916666666667,28.22222222222222,61,359,8723.0,3082110.0,654458.0,1243.6
NJ,2011,4.386266658750003,1702.1197530864197,696.421052631579,12.975652173913044,24.88888888888889,61,359,8723.0,1975556.0,660743.0,1468.7
NJ,2012,4.5019666620833325,1091.0,212.11764705882354,13.373913043478261,26.75,61,359,8723.0,1007280.0,652060.0,1528.5
NJ,2013,4.507333351111115,1198.9845360824743,492.94117647058823,11.986071428571428,29.444444444444443,61,359,8723.0,1016801.0,682247.0,1206.0
NJ,2014,4.452399985694448,1267.3171717171717,1167.5333333333333,11.23625,29.4,61,359,8723.0,1213927.0,773221.0,1504.6
NJ,2015,4.583466679861109,1103.7372549019608,778.7142857142857,12.173076923076923,30.22222222222222,61,359,8723.0,893424.0,745789.0,1275.0
NJ,2016,4.8947333438888965,1009.0168316831683,664.0416666666666,12.621153846153845,27.142857142857142,61,359,8723.0,667242.0,762958.0,1557.8
NM,1998,7.422532936113188,398.8954248366013,356.09027777777777,11.170625,39.25,917,5113,121590.0,0.0,245823.0,0.0
NM,1999,7.504623703985253,408.57987012987013,405.03521126760563,11.193535353535353,44.285714285714285,917,5113,121590.0,0.0,236264.0,0.0
NM,2000,7.172454471099453,379.2825503355705,527.1138211382114,11.560879120879122,40.42857142857143,917,5113,121590.0,0.0,266469.0,0.0
NM,2001,7.1089101592769,329.44102564102565,693.6641221374045,11.171100000000001,41.92307692307692,917,5113,121590.0,15955052.0,266283.0,0.0
NM,2002,7.278535406792577,325.48164556962024,352.48920863309354,11.201546391752577,43.285714285714285,917,5113,121590.0,15197035.0,235098.0,0.0
NM,2003,7.314248959666193,278.49533333333335,338.1240310077519,11.91741935483871,43.61538461538461,917,5113,121590.0,16541512.0,221021.0,0.0
NM,2004,6.9417437015267325,462.9604166666667,699.280701754386,10.986444444444444,41.75,917,5113,121590.0,16660841.0,223575.0,0.0
NM,2005,7.016428637988223,411.560625,559.1068702290077,11.836021505376344,41.53846153846154,917,5113,121590.0,17033665.0,220717.0,0.0
NM,2006,7.089557215295833,429.13613861386136,543.224043715847,11.382424242424243,42.5,917,5113,121590.0,16961078.0,223636.0,0.0
NM,2007,7.090117799334375,382.5155172413793,501.97087378640776,11.163301886792453,40.916666666666664,917,5113,121590.0,15958762.0,234236.0,0.0
NM,2008,7.387643064645132,379.72719298245613,453.7938144329897,10.825591397849463,42.785714285714285,917,5113,121590.0,15397619.0,246665.0,0.0
NM,2009,7.08760248899727,331.01913875598086,526.900826446281,11.091894736842105,41.23076923076923,917,5113,121590.0,16512524.0,241194.0,0.0
NM,2010,7.278823079787095,403.2592274678112,691.0,11.353714285714286,42.416666666666664,917,5113,121590.0,14536265.0,241137.0,0.0
NM,2011,7.6441143191066345,266.7937198067633,549.16,11.576666666666666,77.25,917,5113,121590.0,15496305.0,246418.0,0.0
NM,2012,7.4456502480074285,225.9195238095238,396.7111111111111,11.81709090909091,131.13636363636363,917,5113,121590.0,14452448.0,243961.0,0.0
NM,2013,7.258196522938463,346.3137404580153,427.3777777777778,10.619454545454545,85.78260869565217,917,5113,121590.0,14269521.0,245502.0,0.0
NM,2014,7.141805951480685,328.7845864661654,267.8,11.105309734513273,42.76923076923077,917,5113,121590.0,11913479.0,247637.0,0.0
NM,2015,6.641285131841086,481.49227272727273,564.8965517241379,11.226944444444445,46.7037037037037,917,5113,121590.0,11881563.0,250518.0,0.0
NM,2016,7.329581835560099,323.92310924369747,137.24324324324326,11.92741935483871,108.04,917,5113,121590.0,10546850.0,247761.0,0.0
NY,1998,4.09228045642187,1024.0721854304636,977.1390728476821,9.981098901098902,39.44444444444444,1809,10192,54555.0,0.0,1232473.0,4149.8
NY,1999,4.664637018180021,974.7891719745223,1807.1081081081081,9.11875,36.9375,1809,10192,54555.0,0.0,1274162.0,3965.6
NY,2000,3.9738390778903625,1137.2171232876713,2175.763358778626,8.249310344827586,38.111111111111114,1809,10192,54555.0,0.0,1244746.0,3734.9
NY,2001,4.325961549700026,842.0243055555555,1950.7295081967213,9.085647058823529,35.07692307692308,1809,10192,54555.0,9257764.0,1171898.0,3720.6
NY,2002,4.117054813629716,1091.5304964539007,2088.175,9.280978260869565,37.357142857142854,1809,10192,54555.0,9154394.0,1199632.0,2975.2
NY,2003,3.8308467509823756,1202.227205882353,2425.557894736842,8.010224719101124,35.357142857142854,1809,10192,54555.0,9646069.0,1101618.0,3497.4
NY,2004,3.7298779709823817,1143.845394736842,1732.4732142857142,8.532650602409639,35.241379310344826,1809,10192,54555.0,9702015.0,1098056.0,3960.7
NY,2005,4.214151823350495,1169.0065693430656,2510.4752475247524,9.011627906976745,34.48275862068966,1809,10192,54555.0,9069342.0,1080215.0,3861.3
NY,2006,3.772561740248152,1211.1619047619047,1122.3106796116506,9.8934375,35.535714285714285,1809,10192,54555.0,9417177.0,1097160.0,3362.1
NY,2007,4.138150986639022,1103.4625,2532.7340425531916,8.794725274725275,35.111111111111114,1809,10192,54555.0,9612982.0,1187059.0,4240.6
NY,2008,3.8806337144363674,1172.1616541353383,2345.625,8.883902439024391,33.130434782608695,1809,10192,54555.0,8884834.0,1180356.0,3175.6
